Time,OER,Perm,CO,H2,CO2,SWS,OEF,CAF,WP,BGC,BGI,TCT,TP1,TP2,TP3,TP4,OEP,CWP1,CWP2,TPD,HWP1,HWP2,AWS,CWT,HWT,TTEN,TTWS,TTWN,TTES,TTDT,DC,BT,Set_CI,Actual_CI,Last_CI,Label
2017-11-06 05:24:49,3.14811,16.888,23.56,2.95,22.03,236,11927,27.828,118,6540,66.38,2225,226.9,226.9,226.7,226.7,1.587,0.4059,0.3887,164.6,0.3914,0.3871,264,207.1,1203.6,263.8,278.2,256.3,266.8,204.7,3.321,10.649,43.5,15.55,43.51,1.0
2017-11-06 05:24:59,3.14806,17.025,23.59,2.95,21.99,235,11915,27.784,118,6531,66.29,2225,228.1,228.1,227.9,227.9,1.586,0.4057,0.3885,163.1,0.3911,0.3868,263,207.1,1203.4,259.7,274.8,253.9,264.1,203.6,3.303,10.649,43.5,15.72,43.51,1.0
2017-11-06 05:25:09,3.13249,17.229,23.59,2.94,22.0,236,11868,27.852,119,6547,66.45,2224,229.8,229.8,229.6,229.6,1.584,0.4055,0.3883,161.4,0.3911,0.3869,264,207.2,1203.8,255.2,270.7,250.7,260.5,202.0,3.264,10.649,43.5,15.85,43.51,1.0
2017-11-06 05:25:19,3.14924,17.357,23.59,2.94,22.0,235,11896,27.763,118,6528,66.26,2224,231.5,231.5,231.3,231.3,1.583,0.4055,0.3884,159.7,0.3911,0.3869,263,207.2,1204.1,250.3,266.6,247.0,256.6,200.1,3.256,10.631,43.5,15.97,43.51,1.0
2017-11-06 05:25:29,3.12653,17.522,23.63,2.93,21.99,236,11789,27.804,119,6535,66.33,2223,232.6,232.6,232.4,232.4,1.582,0.4056,0.3884,158.6,0.3911,0.3869,264,207.2,1204.1,245.8,262.8,243.4,253.0,197.7,3.232,10.631,43.5,16.2,43.51,1.0
2017-11-06 05:25:39,3.1277,17.399,23.63,2.93,21.97,235,11826,27.726,118,6524,66.22,2223,232.3,232.3,232.1,232.1,1.581,0.406,0.3888,159.2,0.3915,0.3874,263,207.2,1203.8,241.5,259.8,240.0,249.9,195.3,3.256,10.631,43.5,16.33,43.51,1.0
2017-11-06 05:25:49,3.14705,17.232,23.66,2.92,22.0,235,11927,27.785,118,6537,66.35,2225,231.0,231.0,230.8,230.8,1.58,0.4063,0.3891,161.0,0.392,0.3878,263,207.2,1204.3,238.2,257.4,237.1,247.4,193.1,3.275,10.631,43.5,16.47,43.51,1.0
2017-11-06 05:25:59,3.13597,17.134,23.66,2.92,21.99,236,11861,27.811,118,6538,66.36,2225,229.8,229.8,229.6,229.6,1.578,0.4063,0.3892,162.1,0.3919,0.3877,263,207.2,1204.3,235.4,255.2,234.1,245.0,190.6,3.292,10.631,43.5,16.59,43.51,1.0
2017-11-06 05:26:09,3.11906,16.995,23.69,2.91,21.98,236,11796,27.834,118,6535,66.34,2224,229.1,229.1,228.9,228.9,1.575,0.4067,0.3896,163.5,0.3926,0.3885,263,207.2,1204.5,233.0,253.4,231.2,242.9,188.3,3.323,10.631,43.5,16.68,43.51,1.0
2017-11-06 05:26:19,3.14611,16.853,23.72,2.9,21.99,234,11844,27.664,116,6510,66.08,2223,228.8,228.8,228.6,228.6,1.571,0.407,0.3899,164.0,0.3928,0.3885,262,207.2,1204.5,231.3,251.9,228.5,241.4,186.2,3.355,10.631,43.5,16.78,43.51,1.0
2017-11-06 05:26:29,3.1526,16.765,23.72,2.9,21.99,233,11831,27.558,115,6486,65.83,2222,228.6,228.6,228.4,228.4,1.569,0.407,0.3899,164.3,0.3929,0.3887,261,207.3,1204.5,230.0,250.8,226.1,240.3,184.3,3.381,10.631,43.5,16.89,43.51,1.0
2017-11-06 05:26:39,3.11461,16.848,23.75,2.9,21.99,235,11779,27.774,117,6521,66.19,2223,228.6,228.6,228.4,228.4,1.566,0.4074,0.3904,164.7,0.3933,0.3891,262,207.3,1204.8,229.4,249.8,224.0,239.8,182.4,3.36,10.631,43.5,16.96,43.51,1.0
2017-11-06 05:26:49,3.12289,16.767,23.75,2.88,22.0,234,11730,27.639,115,6498,65.96,2221,228.6,228.6,228.4,228.4,1.562,0.4076,0.3906,164.7,0.3933,0.389,261,207.3,1205.2,229.3,248.9,222.4,239.8,181.0,3.383,10.631,43.5,17.04,43.51,1.0
2017-11-06 05:26:59,3.09792,16.854,23.75,2.88,21.99,235,11695,27.707,117,6513,66.11,2221,228.5,228.5,228.3,228.3,1.559,0.4073,0.3902,164.3,0.3928,0.3884,262,207.3,1204.8,229.3,247.8,221.1,240.2,179.8,3.359,10.631,43.5,17.28,43.51,1.0
2017-11-06 05:27:09,3.10731,16.844,23.78,2.88,22.0,234,11690,27.732,116,6500,65.97,2220,228.6,228.6,228.4,228.4,1.556,0.4068,0.3897,163.8,0.3924,0.3881,262,207.3,1205.2,229.6,246.8,219.9,241.1,178.9,3.356,10.614,43.5,17.42,43.51,1.0
2017-11-06 05:27:19,3.10452,16.837,23.78,2.87,22.0,234,11673,27.643,116,6494,65.92,2220,228.9,228.9,228.6,228.6,1.555,0.4068,0.3897,163.9,0.3927,0.3884,261,207.3,1205.0,230.2,246.2,219.1,242.0,178.1,3.363,10.614,43.5,17.59,43.51,1.0
2017-11-06 05:27:29,3.09874,16.989,23.81,2.86,21.99,235,11680,27.768,117,6520,66.18,2222,229.2,229.2,229.0,229.0,1.554,0.4068,0.3897,163.3,0.3924,0.3879,263,207.4,1205.2,231.1,245.7,218.3,243.1,177.5,3.327,10.614,43.5,17.77,43.51,1.0
2017-11-06 05:27:39,3.11979,16.708,23.81,2.86,21.99,235,11732,27.706,117,6510,66.08,2222,227.0,227.0,226.9,226.9,1.552,0.4069,0.3898,165.7,0.3928,0.3886,262,207.4,1205.2,232.4,245.6,217.8,244.5,177.2,3.381,10.614,43.5,17.95,43.51,1.0
2017-11-06 05:27:49,3.13398,16.809,23.81,2.85,21.99,235,11861,27.725,117,6521,66.19,2225,228.2,228.2,228.0,228.0,1.55,0.4071,0.39,164.7,0.3929,0.3886,262,207.4,1205.2,233.5,245.9,217.6,246.2,177.0,3.356,10.614,43.5,18.08,43.51,1.0
2017-11-06 05:27:59,3.14236,16.852,23.84,2.85,22.0,234,11796,27.625,116,6495,65.92,2222,229.5,229.5,229.3,229.3,1.547,0.4072,0.3901,163.6,0.393,0.3889,261,207.4,1205.7,234.7,246.5,217.5,247.7,177.0,3.365,10.614,43.5,18.15,43.51,1.0
2017-11-06 05:28:09,3.14471,16.984,23.84,2.84,22.03,233,11771,27.638,115,6484,65.81,2223,230.5,230.5,230.3,230.3,1.545,0.4072,0.3902,162.5,0.3929,0.3885,261,207.4,1205.4,236.0,246.9,217.3,249.0,177.1,3.352,10.614,43.5,18.27,43.51,1.0
2017-11-06 05:28:19,3.1213,17.055,23.87,2.83,22.03,234,11754,27.625,116,6503,66.01,2222,231.2,231.2,231.0,231.0,1.541,0.4072,0.3901,161.9,0.3931,0.3889,262,207.4,1205.7,237.0,247.4,217.0,249.8,177.4,3.332,10.614,43.5,18.41,43.51,1.0
2017-11-06 05:28:29,3.11982,17.108,23.87,2.83,22.03,235,11781,27.73,117,6518,66.16,2224,231.5,231.5,231.3,231.3,1.539,0.4074,0.3904,161.9,0.3934,0.3892,262,207.5,1205.7,238.2,247.7,216.8,250.6,177.6,3.322,10.614,43.5,18.52,43.51,1.0
2017-11-06 05:28:39,3.11779,17.031,23.91,2.82,22.03,235,11759,27.687,116,6511,66.09,2223,231.0,231.0,230.8,230.8,1.536,0.4077,0.3907,162.5,0.3935,0.3891,262,207.5,1205.7,239.6,248.2,216.9,251.4,177.8,3.338,10.614,43.5,18.57,43.51,1.0
2017-11-06 05:28:49,3.10096,17.057,23.91,2.82,22.06,236,11754,27.804,118,6536,66.34,2225,230.1,230.1,229.9,229.9,1.534,0.4073,0.3902,162.9,0.3929,0.3884,263,207.5,1205.7,241.3,249.0,217.7,252.1,178.2,3.316,10.579,43.5,18.63,43.51,1.0
2017-11-06 05:28:59,3.10797,17.02,23.91,2.81,22.06,235,11744,27.795,118,6527,66.25,2224,229.1,229.1,228.9,228.9,1.531,0.4065,0.3894,163.1,0.3921,0.3878,263,207.5,1205.4,242.9,250.4,219.5,253.0,178.6,3.317,10.579,43.5,18.89,43.51,1.0
2017-11-06 05:29:09,3.07813,17.111,23.93,2.82,22.06,237,11736,27.977,121,6566,66.65,2226,228.4,228.4,228.2,228.2,1.528,0.4062,0.3891,163.5,0.3918,0.3875,265,207.5,1205.4,243.9,252.3,221.7,254.3,179.1,3.289,10.579,43.5,19.08,43.51,1.0
2017-11-06 05:29:19,3.09715,17.003,23.95,2.81,22.06,236,11728,27.877,120,6550,66.49,2224,227.8,227.8,227.6,227.6,1.531,0.4058,0.3887,163.7,0.3915,0.3873,265,207.5,1205.7,244.9,254.3,224.6,256.3,179.8,3.304,10.579,43.5,19.15,43.51,1.0
2017-11-06 05:29:29,3.09867,16.987,24.0,2.82,22.06,235,11728,27.81,119,6528,66.26,2223,227.1,227.1,226.9,226.9,1.531,0.4052,0.388,163.5,0.3906,0.3862,264,207.5,1205.4,245.9,256.6,228.1,258.1,180.6,3.31,10.651,43.5,19.35,43.51,1.0
2017-11-06 05:29:39,3.09402,16.84,24.0,2.83,22.06,235,11705,27.744,119,6523,66.21,2222,226.4,226.4,226.3,226.3,1.531,0.4051,0.3879,164.5,0.3909,0.3867,264,207.5,1205.4,247.0,259.0,231.6,259.4,181.6,3.327,10.579,43.5,19.54,43.51,1.0
2017-11-06 05:29:49,3.09601,16.742,24.0,2.84,22.09,234,11649,27.655,117,6498,65.95,2220,226.5,226.5,226.3,226.3,1.53,0.4056,0.3884,165.0,0.3915,0.3873,262,207.5,1205.2,248.0,261.3,234.5,260.0,182.6,3.363,10.579,43.5,19.63,43.51,1.0
2017-11-06 05:29:59,3.15809,16.573,24.03,2.85,22.1,232,11747,27.383,113,6443,65.4,2219,226.8,226.8,226.6,226.6,1.53,0.406,0.3888,165.1,0.3918,0.3874,260,207.5,1205.7,248.1,262.6,236.4,259.6,183.7,3.418,10.651,43.5,19.63,43.51,1.0
2017-11-06 05:30:09,3.12169,16.75,24.03,2.88,22.09,233,11680,27.501,115,6468,65.65,2219,227.5,227.5,227.2,227.2,1.529,0.4057,0.3885,163.9,0.3913,0.3871,261,207.6,1205.9,246.8,262.2,236.7,257.6,184.5,3.374,10.651,43.5,19.75,43.51,1.0
2017-11-06 05:30:20,3.16863,16.972,24.03,2.88,22.09,234,11923,27.668,117,6508,66.06,2225,229.3,229.3,229.1,229.1,1.529,0.4057,0.3885,162.4,0.3916,0.3875,262,207.6,1205.4,244.2,259.7,235.7,254.3,185.0,3.318,10.651,43.5,19.95,43.51,1.0
2017-11-06 05:30:32,3.15389,17.109,24.06,2.91,22.13,233,11857,27.597,115,6485,65.82,2223,231.6,231.6,231.4,231.4,1.529,0.4064,0.3892,160.7,0.3924,0.3882,261,207.6,1205.4,241.0,256.2,233.4,250.2,184.8,3.321,10.651,43.5,20.14,43.51,1.0
2017-11-06 05:30:42,3.16529,17.273,24.06,2.93,22.13,234,11909,27.564,115,6488,65.85,2224,233.1,233.1,232.9,232.9,1.529,0.4066,0.3895,159.4,0.3925,0.3882,261,207.6,1205.7,238.2,253.2,230.9,246.5,184.0,3.301,10.651,43.5,20.29,43.51,1.0
2017-11-06 05:30:53,3.15314,17.415,24.09,2.95,22.13,235,11906,27.737,118,6524,66.22,2226,232.4,232.4,232.2,232.2,1.528,0.4059,0.3887,159.1,0.3915,0.387,263,207.6,1205.9,236.1,251.2,228.8,243.7,183.1,3.254,10.651,43.5,20.52,43.51,1.0
2017-11-06 05:31:03,3.13335,17.264,24.09,2.98,22.13,236,11862,27.791,119,6539,66.38,2226,230.8,230.8,230.6,230.6,1.528,0.406,0.3888,160.9,0.3917,0.3874,264,207.6,1205.9,234.2,249.5,226.6,241.4,182.0,3.271,10.668,43.5,20.71,43.51,1.0
2017-11-06 05:31:14,3.15181,17.117,24.09,3.0,22.13,235,11906,27.734,118,6527,66.25,2226,229.8,229.8,229.6,229.6,1.528,0.4058,0.3887,161.9,0.3917,0.3874,263,207.6,1205.9,233.2,248.1,224.7,239.7,181.2,3.297,10.614,43.5,20.83,43.51,1.0
2017-11-06 05:31:24,3.14512,17.071,24.12,3.02,22.13,235,11878,27.747,118,6525,66.23,2226,229.2,229.2,229.0,229.0,1.528,0.4058,0.3886,162.3,0.3915,0.3871,263,207.6,1206.1,232.8,247.4,223.1,238.6,180.6,3.303,10.614,43.5,20.97,43.51,1.0
2017-11-06 05:31:34,3.14817,17.089,24.12,3.03,22.09,236,11915,27.805,119,6538,66.36,2227,228.8,228.8,228.6,228.6,1.528,0.4056,0.3884,162.5,0.3913,0.387,264,207.6,1205.9,233.4,247.3,222.1,238.0,180.3,3.292,10.614,43.5,21.14,43.51,1.0
2017-11-06 05:31:44,3.16361,16.898,24.12,3.05,22.09,234,11887,27.599,116,6495,65.92,2224,228.7,228.7,228.5,228.5,1.529,0.406,0.3888,163.1,0.3918,0.3876,262,207.6,1205.9,234.6,247.6,221.6,238.0,180.4,3.344,10.614,43.5,21.27,43.51,1.0
2017-11-06 05:31:54,3.17931,16.902,24.12,3.06,22.09,234,11953,27.622,116,6499,65.97,2226,228.6,228.6,228.4,228.4,1.529,0.4059,0.3887,163.2,0.3918,0.3874,262,207.6,1206.1,236.2,248.3,221.7,238.4,180.7,3.341,10.614,43.5,21.36,43.51,1.0
2017-11-06 05:32:04,3.15269,16.965,24.15,3.07,22.09,235,11894,27.727,118,6527,66.25,2226,228.6,228.6,228.4,228.4,1.53,0.406,0.3888,163.3,0.3919,0.3876,263,207.6,1205.7,238.3,249.5,222.4,239.5,181.4,3.32,10.596,43.5,21.51,43.51,1.0
2017-11-06 05:32:14,3.15545,16.921,24.15,3.08,22.09,235,11907,27.714,117,6516,66.14,2226,228.3,228.3,228.1,228.1,1.53,0.406,0.3889,163.5,0.3918,0.3875,263,207.6,1205.7,240.6,251.0,223.3,241.3,182.3,3.331,10.596,43.5,21.62,43.51,1.0
2017-11-06 05:32:24,3.14754,16.837,24.15,3.08,22.09,235,11883,27.757,118,6530,66.28,2226,226.8,226.8,226.6,226.6,1.531,0.4057,0.3885,164.7,0.3915,0.3872,264,207.6,1206.1,243.5,253.1,224.6,243.6,183.5,3.333,10.596,43.5,21.75,43.51,1.0
2017-11-06 05:32:34,3.14667,17.021,24.15,3.1,22.09,235,11891,27.789,119,6531,66.29,2226,227.7,227.7,227.5,227.5,1.53,0.405,0.3878,163.0,0.3907,0.3862,264,207.6,1205.7,246.9,255.7,226.4,246.2,184.9,3.299,10.579,43.5,21.84,43.51,1.0
2017-11-06 05:32:44,3.15025,17.152,24.19,3.1,22.09,236,11932,27.803,120,6543,66.41,2228,228.2,228.2,228.0,228.0,1.531,0.4046,0.3873,162.0,0.3902,0.3858,265,207.6,1205.9,250.4,258.3,228.6,249.2,186.5,3.269,10.579,43.5,21.84,43.51,1.0
2017-11-06 05:32:54,3.13104,17.169,24.18,3.1,22.09,235,11838,27.736,119,6531,66.29,2225,228.1,228.1,227.9,227.9,1.531,0.4041,0.3869,161.7,0.3897,0.3853,265,207.7,1205.9,253.8,261.2,231.2,252.1,188.3,3.268,10.579,43.5,21.88,43.51,1.0
2017-11-06 05:33:04,3.13649,17.299,24.18,3.1,22.09,236,11918,27.871,121,6551,66.49,2228,227.9,227.9,227.7,227.7,1.532,0.4034,0.3862,161.1,0.389,0.3847,266,207.6,1205.4,256.2,264.1,234.2,254.5,190.0,3.239,10.579,43.5,22.14,43.51,1.0
2017-11-06 05:33:14,3.12504,17.476,24.22,3.1,22.09,237,11891,27.996,123,6582,66.81,2229,228.3,228.3,228.0,228.0,1.531,0.4029,0.3857,160.3,0.3886,0.3842,267,207.6,1205.2,257.9,267.0,237.5,256.7,191.7,3.192,10.579,43.5,22.28,43.51,1.0
2017-11-06 05:33:24,3.12603,17.486,24.22,3.1,22.09,237,11879,27.918,122,6562,66.6,2227,228.9,228.9,228.7,228.7,1.531,0.4028,0.3855,159.5,0.3884,0.384,267,207.6,1205.0,258.5,269.0,240.5,258.4,193.3,3.197,10.579,43.5,22.43,43.51,1.0
2017-11-06 05:33:34,3.12853,17.683,24.22,3.1,22.09,237,11896,28.006,123,6570,66.69,2228,229.4,229.4,229.2,229.2,1.531,0.4019,0.3846,157.9,0.3873,0.3828,267,207.6,1204.8,258.4,270.3,243.0,259.5,194.6,3.156,10.579,43.5,22.65,43.51,1.0
2017-11-06 05:33:44,3.11881,17.713,24.25,3.09,22.09,236,11819,27.96,122,6558,66.56,2226,229.9,229.9,229.6,229.6,1.532,0.4016,0.3843,157.5,0.3873,0.3831,267,207.6,1205.0,258.6,271.6,244.7,260.6,195.5,3.159,10.579,43.5,22.86,43.51,1.0
2017-11-06 05:33:54,3.15236,17.575,24.25,3.09,22.06,235,11913,27.757,120,6525,66.23,2226,230.0,230.0,229.8,229.8,1.532,0.402,0.3847,157.8,0.3878,0.3836,265,207.6,1204.8,258.7,272.9,246.0,261.4,196.2,3.196,10.579,43.5,22.97,43.51,1.0
2017-11-06 05:34:04,3.16265,17.497,24.25,3.08,22.06,235,11960,27.74,120,6534,66.32,2227,229.5,229.5,229.3,229.3,1.532,0.4023,0.385,158.5,0.388,0.3837,265,207.6,1205.0,258.0,273.4,246.6,261.4,196.6,3.201,10.579,43.5,23.06,43.51,1.0
2017-11-06 05:34:14,3.13974,17.411,24.25,3.07,22.06,236,11891,27.828,121,6542,66.4,2226,228.5,228.5,228.3,228.3,1.532,0.4023,0.385,159.6,0.3881,0.3839,266,207.6,1204.8,256.3,272.9,246.7,260.8,196.9,3.212,10.579,43.5,23.19,43.51,1.0
2017-11-06 05:34:25,3.14195,17.257,24.25,3.06,22.09,236,11889,27.802,120,6536,66.34,2226,227.6,227.6,227.4,227.4,1.532,0.4027,0.3854,160.9,0.3885,0.3842,265,207.6,1205.0,253.8,270.9,245.8,259.3,196.8,3.241,10.579,43.5,23.27,43.51,1.0
2017-11-06 05:34:35,3.16217,17.142,24.25,3.05,22.06,235,11927,27.706,119,6518,66.16,2226,227.5,227.5,227.3,227.3,1.532,0.4029,0.3857,161.4,0.3888,0.3845,264,207.6,1205.2,250.2,267.8,243.8,256.6,196.3,3.265,10.579,43.5,23.38,43.51,1.0
2017-11-06 05:34:45,3.16975,17.23,24.25,3.03,22.06,234,11920,27.637,118,6503,66.01,2225,228.4,228.4,228.2,228.2,1.532,0.4028,0.3856,160.2,0.3886,0.3842,264,207.7,1204.8,245.5,263.7,241.1,252.9,195.1,3.258,10.579,43.5,23.51,43.51,1.0
2017-11-06 05:34:55,3.17455,17.385,24.25,3.02,22.06,234,11930,27.606,118,6497,65.95,2225,229.6,229.6,229.5,229.5,1.532,0.4026,0.3853,158.7,0.3883,0.3841,264,207.7,1205.2,240.5,259.3,237.8,248.7,193.4,3.237,10.579,43.5,23.65,43.51,1.0
2017-11-06 05:35:05,3.17739,17.439,24.28,2.99,22.06,234,11942,27.522,117,6491,65.89,2224,230.9,230.9,230.7,230.7,1.533,0.4028,0.3855,157.8,0.3887,0.3844,263,207.7,1205.2,236.0,255.3,234.5,244.3,191.4,3.234,10.579,43.5,23.78,43.51,1.0
2017-11-06 23:27:01,3.14035,15.974,23.16,2.43,21.47,243,12239,28.63,127,6683,67.83,2297,225.8,225.8,225.3,225.3,1.715,0.4144,0.3976,178.7,0.4045,0.4004,269,210.1,1217.3,184.1,182.3,187.3,169.4,162.3,3.549,11.083,39.0,15.67,39.08,1.0
2017-11-06 23:27:11,3.13933,15.941,23.15,2.43,21.47,243,12244,28.65,127,6687,67.88,2297,225.9,225.9,225.5,225.5,1.714,0.4151,0.3983,179.3,0.4052,0.4012,269,210.1,1217.0,182.7,182.3,185.6,168.6,161.4,3.56,11.083,39.0,15.8,39.08,1.0
2017-11-06 23:27:21,3.13604,15.907,23.18,2.43,21.47,243,12228,28.633,127,6686,67.86,2297,226.1,226.1,225.6,225.6,1.713,0.4155,0.3988,179.6,0.4057,0.4016,268,210.2,1217.3,182.0,182.4,184.4,168.3,160.8,3.572,11.083,39.0,15.92,39.08,1.0
2017-11-06 23:27:31,3.13962,15.825,23.18,2.43,21.5,242,12203,28.552,125,6666,67.66,2296,226.6,226.6,226.1,226.1,1.713,0.4162,0.3997,179.9,0.4065,0.4024,267,210.2,1217.5,181.4,182.6,183.8,168.6,160.4,3.605,11.083,39.0,16.0,39.08,1.0
2017-11-06 23:27:41,3.12494,15.829,23.22,2.42,21.5,243,12175,28.599,125,6680,67.8,2296,227.1,227.1,226.6,226.6,1.711,0.417,0.4006,180.4,0.4075,0.4036,267,210.2,1217.5,181.2,182.5,183.3,169.4,160.1,3.609,11.083,39.0,16.13,39.08,1.0
2017-11-06 23:27:51,3.14433,15.727,23.22,2.42,21.5,241,12190,28.49,123,6653,67.53,2295,227.7,227.7,227.2,227.2,1.71,0.4181,0.4018,180.7,0.4084,0.4044,265,210.2,1217.3,181.3,182.3,183.3,170.6,159.9,3.649,11.083,39.0,16.22,39.08,1.0
2017-11-06 23:28:01,3.13202,15.744,23.25,2.41,21.5,242,12184,28.573,124,6670,67.71,2296,228.4,228.4,227.9,227.9,1.709,0.4188,0.4027,181.0,0.4094,0.4054,266,210.2,1217.3,182.4,182.3,183.7,171.7,159.7,3.649,11.083,39.0,16.32,39.08,1.0
2017-11-06 23:28:11,3.13027,15.7,23.25,2.41,21.53,242,12171,28.506,123,6669,67.69,2296,228.8,228.8,228.3,228.3,1.707,0.4197,0.4037,181.4,0.4102,0.406,265,210.3,1217.7,183.8,182.8,184.1,173.0,159.7,3.665,11.083,39.0,16.43,39.08,1.0
2017-11-06 23:28:21,3.11408,15.74,23.28,2.41,21.53,243,12165,28.69,124,6696,67.97,2297,228.9,228.9,228.4,228.4,1.706,0.4204,0.4046,182.0,0.4109,0.4069,266,210.3,1217.5,185.4,183.6,184.9,174.6,159.8,3.656,11.102,39.0,16.55,39.08,1.0
2017-11-06 23:28:31,3.12068,15.56,23.28,2.4,21.53,242,12137,28.582,122,6667,67.67,2295,228.5,228.5,228.0,228.0,1.704,0.4211,0.4055,183.1,0.4116,0.4075,264,210.3,1217.7,187.2,184.4,186.0,176.1,160.0,3.708,11.102,39.0,16.64,39.08,1.0
2017-11-06 23:28:41,3.10913,15.51,23.31,2.4,21.53,243,12119,28.619,123,6682,67.83,2295,227.7,227.7,227.2,227.2,1.703,0.4215,0.4059,184.2,0.4119,0.4078,265,210.3,1217.3,189.0,185.2,187.1,177.5,160.5,3.712,11.121,39.0,16.76,39.08,1.0
2017-11-06 23:28:51,3.10648,15.43,23.31,2.39,21.53,243,12143,28.753,124,6700,68.01,2296,226.8,226.8,226.3,226.3,1.702,0.4219,0.4064,185.7,0.4125,0.4085,265,210.4,1217.7,190.2,185.6,187.8,178.7,160.9,3.724,11.121,39.0,16.86,39.08,1.0
2017-11-06 23:29:01,3.09273,15.358,23.31,2.38,21.53,244,12095,28.771,124,6702,68.03,2295,225.8,225.8,225.3,225.3,1.7,0.4221,0.4066,186.7,0.4125,0.4084,265,210.4,1217.5,191.3,185.7,188.1,179.5,161.4,3.736,11.121,39.0,16.97,39.08,1.0
2017-11-06 23:29:11,3.1137,15.237,23.34,2.38,21.56,243,12151,28.663,123,6690,67.9,2296,225.2,225.2,224.8,224.8,1.698,0.4223,0.4069,187.7,0.4129,0.4087,264,210.4,1217.5,191.9,185.5,187.9,179.7,161.8,3.766,11.121,39.0,17.13,39.08,1.0
2017-11-06 23:29:21,3.13089,15.187,23.34,2.37,21.56,242,12192,28.595,122,6677,67.77,2296,225.3,225.3,224.8,224.8,1.697,0.4226,0.4071,187.8,0.4131,0.4089,264,210.4,1217.3,192.2,185.5,187.4,179.4,162.0,3.782,11.121,39.0,17.24,39.08,1.0
2017-11-06 23:29:31,3.08727,15.266,23.34,2.37,21.56,243,12042,28.677,123,6686,67.86,2294,225.9,225.9,225.5,225.5,1.695,0.4228,0.4074,187.4,0.4133,0.4091,264,210.4,1217.5,192.4,185.4,186.7,179.0,162.1,3.77,11.121,39.0,17.4,39.08,1.0
2017-11-06 23:29:41,3.09746,15.338,23.37,2.36,21.56,243,12095,28.686,123,6692,67.93,2295,226.8,226.8,226.3,226.3,1.693,0.4228,0.4074,186.6,0.4134,0.4094,264,210.5,1217.3,192.6,185.5,185.9,179.0,162.1,3.754,11.051,39.0,17.46,39.08,1.0
2017-11-06 23:29:51,3.08957,15.33,23.39,2.36,21.56,243,12050,28.683,122,6684,67.85,2294,227.7,227.7,227.2,227.2,1.691,0.4236,0.4082,186.5,0.4142,0.4101,264,210.5,1217.3,192.8,185.7,185.3,179.3,162.1,3.77,11.051,39.0,17.6,39.08,1.0
2017-11-06 23:30:01,3.09134,15.326,23.39,2.35,21.6,243,12049,28.661,122,6680,67.81,2294,228.5,228.5,228.1,228.1,1.689,0.4242,0.4089,186.5,0.415,0.4109,263,210.5,1217.3,192.9,186.2,184.8,179.7,162.3,3.783,11.051,39.0,17.72,39.08,1.0
2017-11-06 23:30:12,3.11626,15.244,23.44,2.34,21.6,241,12069,28.461,119,6642,67.42,2293,229.3,229.3,228.8,228.8,1.688,0.4248,0.4095,186.2,0.4155,0.4113,261,210.5,1217.0,193.2,186.9,184.6,180.7,162.6,3.822,11.051,39.0,17.79,39.08,1.0
2017-11-06 23:30:22,3.102,15.321,23.44,2.33,21.6,242,12072,28.602,120,6671,67.71,2294,229.6,229.6,229.2,229.2,1.686,0.4254,0.4101,186.4,0.416,0.412,262,210.6,1217.0,193.8,187.5,184.6,181.9,163.2,3.804,11.07,39.0,17.91,39.08,1.0
2017-11-06 23:30:32,3.09262,15.262,23.47,2.33,21.6,243,12074,28.684,121,6691,67.92,2295,229.2,229.2,228.8,228.8,1.684,0.4261,0.4109,187.6,0.4168,0.4127,263,210.6,1217.5,194.7,188.3,184.9,183.5,163.9,3.809,11.07,39.0,18.03,39.08,1.0
2017-11-06 23:30:43,3.0658,15.155,23.47,2.32,21.6,243,11978,28.664,121,6680,67.8,2292,228.5,228.5,228.0,228.0,1.682,0.4263,0.411,188.5,0.417,0.4128,262,210.6,1217.3,196.1,189.3,185.5,185.6,164.8,3.836,11.07,39.0,18.16,39.08,1.0
2017-11-06 23:30:53,3.10464,15.028,23.47,2.31,21.6,241,12043,28.508,119,6651,67.51,2292,227.7,227.7,227.2,227.2,1.681,0.4263,0.4111,189.3,0.417,0.4128,261,210.7,1217.0,198.4,190.6,186.4,188.1,165.9,3.876,11.088,39.0,18.26,39.08,1.0
2017-11-06 23:31:03,3.09393,14.933,23.47,2.31,21.6,241,11977,28.454,118,6638,67.37,2291,227.0,227.0,226.5,226.5,1.679,0.4262,0.411,190.1,0.4171,0.4128,260,210.7,1216.8,201.6,192.2,187.7,191.0,167.3,3.903,11.07,39.0,18.41,39.08,1.0
2017-11-06 23:31:13,3.08672,14.95,23.49,2.3,21.6,242,11984,28.541,119,6659,67.59,2291,226.4,226.4,226.0,226.0,1.678,0.4261,0.4109,190.4,0.4169,0.4127,261,210.7,1216.6,204.8,194.0,189.3,193.9,168.8,3.884,11.07,39.0,18.52,39.08,1.0
2017-11-06 23:31:24,3.09485,14.77,23.5,2.3,21.6,242,12024,28.545,120,6661,67.61,2292,223.9,223.9,223.4,223.4,1.676,0.4259,0.4107,192.8,0.4167,0.4124,261,210.8,1216.6,208.2,196.0,191.3,197.1,170.5,3.912,11.07,39.0,18.62,39.08,1.0
2017-11-06 23:31:34,3.10425,14.764,23.5,2.3,21.6,241,12024,28.453,118,6639,67.39,2291,224.4,224.4,223.9,223.9,1.675,0.4258,0.4106,192.2,0.4166,0.4125,260,210.8,1216.8,211.0,197.5,192.8,199.6,171.7,3.925,11.07,39.0,18.71,39.08,1.0
